NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,ENDOCRINOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,FLEBOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,GINECOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,GINECOLOGIA INFANTO - JUVENIL,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Guardia,GUARDIA GENERAL,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,HEMATOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,HEMODIALISIS,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,HEMODINAMIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,HEMOTERAPIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,HEPATOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,INFECTOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,NEFROLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,NEUMONOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,NEUROCIRUGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,NEUROLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,OBSTETRICIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,ONCOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,PATOLOGIA MAMARIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,PROCTOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,REUMATOLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Diagnostico y tratamiento,URODINAMIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,HOSPITAL ITALIANO DE LA PLATA,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,AV. 51 Nº 1725 E 29 Y 30,221 5129500,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,ALERGIA E INMUNOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,AUDIOMETRIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA CABEZA Y CUELLO,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA GENERAL INFANTIL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA MAXILOFACIAL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA OTORRINOLARINGOLOGICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA PERCUTANEA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA PLASTICA Y REPARADORA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA TORACICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA TRAUMATOLOGICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CIRUGIA VASCULAR PERIFERICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,CONTROL DE MARCAPASOS,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,ENDOCRINOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,FLEBOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,GINECOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,GINECOLOGIA INFANTO - JUVENIL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Guardia,GUARDIA GENERAL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,HEMATOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,HEMODIALISIS,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,HEMODINAMIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,HEMOTERAPIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,HEPATOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,INFECTOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,NEFROLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,NEUMONOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,NEUROCIRUGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,NEUROLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,OBSTETRICIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,ONCOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,PATOLOGIA MAMARIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,PROCTOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,REUMATOLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Diagnostico y tratamiento,URODINAMIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO DEL DIAGNOSTICO,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,CALLE 62 Nº 370 E 2 Y 3,221 4259700 AL 05,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,ALERGIA E INMUNOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,AUDIOMETRIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CARDIOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA CABEZA Y CUELLO,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA GENERAL INFANTIL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA MAXILOFACIAL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA OTORRINOLARINGOLOGICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA PERCUTANEA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA TORACICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA TRAUMATOLOGICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CIRUGIA VASCULAR PERIFERICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,CLINICA MEDICA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,CONTROL DE MARCAPASOS,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,DERMATOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,ECOCARDIOGRAFIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,ENDOCRINOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,FLEBOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,GINECOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,GINECOLOGIA INFANTO - JUVENIL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Guardia,GUARDIA GENERAL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,HEMATOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,HEMODIALISIS,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,HEMODINAMIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,HEMOTERAPIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,HEPATOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,INFECTOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,NEFROLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,NEUMONOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,NEUROCIRUGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,NEUROLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,OBSTETRICIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,ONCOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,PATOLOGIA MAMARIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,PROCTOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,REUMATOLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Diagnostico y tratamiento,URODINAMIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO CENTRAL DE MEDICINA,UNIVERSAL,Profesionales,UROLOGIA,BUENOS AIRES,CALLE 43 Nº 585 E 6 Y 7,221 4231142 221 4231099,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Profesionales,ALERGIA E INMUNOLOGIA,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Diagnostico y tratamiento,AUDIOMETRIA,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Profesionales,CIRUGIA CABEZA Y CUELLO,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
-,INSTITUTO MEDICO PLATENSE,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,AV. 51 Nº 315,221 4120900,LA PLATA
