NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,PH METRIAS,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,MAPEO CEREBRAL,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ELECTROCARDIOGRAMA INFANTIL,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ELECTROMIOGRAFIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ESPIROMETRIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ESTUDIO DEL SUEÑO,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,OTOEMISIONES ACUSTICAS,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,POTENCIAL EVOCADO,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA   HOLTER,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ESTUDIO FUNCIONAL RESPIRATORIO,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,MEDICINA NUCLEAR,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,URODINAMIA,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IAMA,SUPERADOR,Diagnostico y tratamiento,ECOESTRESS,CAPITAL FEDERAL,VIAMONTE 2560,4962 0990,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA   HOLTER,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IDIM INSTITUTO DE INV. METABOLICAS,SUPERADOR,Profesionales,UROLOGIA,CAPITAL FEDERAL,LIBERTAD 836 PISO 1ª,5031 4100,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,CARDIOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Guardia,GUARDIA GENERAL,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Diagnostico y tratamiento,ELECTROFISIOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,DERMATOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,FLEBOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,GASTROENTEROLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,HEMATOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Diagnostico y tratamiento,HEMODINAMIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,INFECTOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,NEFROLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,NEUMONOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,NEUROLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,PROCTOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,REUMATOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,TRAUMATOLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD,SUPERADOR,Profesionales,UROLOGIA,CAPITAL FEDERAL,AV DIAZ VELEZ 4363,0810 222 0003  5491121546419 WSP,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ECOCARDIOGRAFIA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,PUNCION BAJO TAC,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ELECTROCARDIOGRAMA INFANTIL,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ELECTROMIOGRAFIA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,POTENCIAL EVOCADO,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,PRESUROMETRIA   HOLTER,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAGEN TEST,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,VARELA 140,4637 0292 al 94,CABA
-,IMAXE DIAGNÓSTICO POR IMÁGENES,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,AV. CORDOBA 2340,4959 0100,CABA
-,IMAXE DIAGNÓSTICO POR IMÁGENES,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,AV. CORDOBA 2340,4959 0100,CABA
-,IMAXE DIAGNÓSTICO POR IMÁGENES,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,CAPITAL FEDERAL,AV. CORDOBA 2340,4959 0100,CABA
-,IMAXE DIAGNÓSTICO POR IMÁGENES,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,AV. CORDOBA 2340,4959 0100,CABA
-,IMAXE DIAGNÓSTICO POR IMÁGENES,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,AV. CORDOBA 2340,4959 0100,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA CABEZA Y CUELLO,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA GENERAL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA MAXILOFACIAL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA VASCULAR PERIFERICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CARDIOLOGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Guardia,GUARDIA GENERAL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Diagnostico y tratamiento,ELECTROFISIOLOGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Diagnostico y tratamiento,HEMODINAMIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA   HOLTER,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,NEUROCIRUGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,NEUROCIRUGIA INFANTIL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,NEFROLOGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,NEFROLOGIA INFANTIL,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,PEDIATRIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,TRAUMATOLOGIA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA GINECOLOGICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA LAPAROSCOPICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA PERCUTANEA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO DUPUYTREN,SUPERADOR,Profesionales,CIRUGIA TRAUMATOLOGICA,CAPITAL FEDERAL,AV. BELGRANO 3402,0810 777 2583,CABA
-,INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA,SUPERADOR,Diagnostico y tratamiento,AUDIOMETRIA,CAPITAL FEDERAL,PASTEUR 740,4953 0235 4953 4978 4951 9180,CABA
-,INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA,SUPERADOR,Profesionales,CIRUGIA OTORRINOLARINGOLOGICA,CAPITAL FEDERAL,PASTEUR 740,4953 0235 4953 4978 4951 9180,CABA
-,INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA,SUPERADOR,Diagnostico y tratamiento,OTOEMISIONES ACUSTICAS,CAPITAL FEDERAL,PASTEUR 740,4953 0235 4953 4978 4951 9180,CABA
-,KLAUE MENNA BARRETO ANA PAULA,SUPERADOR,Diagnostico y tratamiento,KINESIOLOGIA,CAPITAL FEDERAL,AV. CORDOBA 1324 10º B,4371 9192 11 3408 2722,CABA
-,INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,CAPITAL FEDERAL,PASTEUR 740,4953 0235 4953 4978 4951 9180,CABA
-,INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA,SUPERADOR,Diagnostico y tratamiento,POTENCIAL EVOCADO,CAPITAL FEDERAL,PASTEUR 740,4953 0235 4953 4978 4951 9180,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,CONTROL DE MARCAPASOS,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ECOESTRESS,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,URODINAMIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,MAPEO CEREBRAL,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ELECTROCARDIOGRAMA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ELECTROMIOGRAFIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,MEDICINA NUCLEAR,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,POTENCIAL EVOCADO,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA   HOLTER,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,INVESTIGACIONES MEDICAS,SUPERADOR,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CAPITAL FEDERAL,VIAMONTE 1871,4127 2800,CABA
-,L.B.R LAB BIOMEDICO DR RAPELA,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,AV. RAMON FALCON 2534,4610 9900 WSP 2040 1170,CABA
-,L.B.R LAB BIOMEDICO DR RAPELA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,ALTE BROWN 359,5299 2500 WSP 2040 1170,QUILMES
-,LAB MEDICINA,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,AV. SANTA FE 3233 PB 3,4514 9370,CABA
-,LABORATORIO OBLIGADO,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,VUELTA DE OBLIGADO 2312,4787 2917 4783 3030,CABA
-,LIBERMAN DEBORA PATRICIA,UNIVERSAL,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,Contactarse con Seccional, 5491157438721  5491134000070,CABA
-,MANFREDI NORA,UNIVERSAL,Profesionales,PEDIATRIA,CAPITAL FEDERAL,AV. INDEPENDENCIA 2179 5TO B,4941 7264,CABA
-,MENON SANDRA ANAHI,UNIVERSAL,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,Contactarse con Seccional, 5491157438721  5491134000070,CABA
-,MIARI FLORENCIA,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,CAPITAL FEDERAL,PAYSANDÚ 67,4431 4356 4431 7078,CABA
-,MORGAN SANDRA,UNIVERSAL,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,Contactarse con Seccional, 5491157438721  5491134000070,CABA
-,NEUROPRAXIS,SUPERADOR,Profesionales,NEUROLOGIA,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,ELECTROMIOGRAFIA,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,ESTUDIO DEL SUEÑO,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,PH METRIAS,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,POTENCIAL EVOCADO,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,NEUROPRAXIS,SUPERADOR,Diagnostico y tratamiento,MAPEO CEREBRAL,CAPITAL FEDERAL,PARAGUAY 2302 8º 4,4962 6189 WSP 1141921543,CABA
-,FUNDACION NIBA,SUPERADOR,Profesionales,NEUROLOGIA INFANTIL,CAPITAL FEDERAL,RAWSON 294,4982 1166 WSP 1536941212,CABA
-,PASOS AMALIA,UNIVERSAL,Profesionales,ALERGIA E INMUNOLOGIA INFANTIL,CAPITAL FEDERAL,AV. FERNANDEZ DE LA CRUZ 6328,3527 1290  541122699745,CABA
-,PASOS AMALIA,UNIVERSAL,Profesionales,PEDIATRIA,CAPITAL FEDERAL,AV. FERNANDEZ DE LA CRUZ 6328,3527 1290  541122699745,CABA
-,PEREYRA MARIA FERNANDA,UNIVERSAL,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,Contactarse con Seccional, 5491157438721  5491134000070,CABA
-,BERTHIER MARIA JOSE,SUPERADOR,Profesionales,GINECOLOGIA,CAPITAL FEDERAL,AV. SANTA FE 3389 PISO 2 DPTO 8,4825 4339 WSP 11 3144 9530,CABA
-,BARBERA RUBEN,SUPERADOR,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,ACOYTE 1200,4854 3527,CABA
-,FURIOSO ALEJANDRA,SUPERADOR,Profesionales,ENDOCRINOLOGIA,CAPITAL FEDERAL,ACOYTE 1200 ESQUINA FERRARI,4854 3527,CABA
-,HANDEL CARLOS,SUPERADOR,Profesionales,GASTROENTEROLOGIA,CAPITAL FEDERAL,PACHECO DE MELO 2870 P.B. C,4805 1559,CABA
-,PERSI GABRIEL,SUPERADOR,Profesionales,NEUROLOGIA,CAPITAL FEDERAL,GUARDIA VIEJA 4435,4867 7700 WSP 11 5226 3164,CABA
